epoch,S_star,p_t,beta_t,omega_t,false_trust_rate,social_welfare,high_type_participation,reward_gini,collusion_success_rate,capital_exclusion_rate,mechanism,seed
84,1.0,0.365,0.6330334249343772,0.2912808214441167,0.0,70.56478275864269,0.8375,0.6969857373595536,0.0,0.1625,yuma_like,18
85,1.0,0.365,0.7547922406198495,0.3178121007482461,0.0,69.85657561678971,0.8375,0.7087097399605158,0.0,0.1625,yuma_like,18
86,1.0,0.365,0.6754857257143573,0.28633790702514605,0.0,69.22963895740229,0.8375,0.6952487751338049,0.0,0.1625,yuma_like,18
87,1.0,0.38,0.6842160351559944,0.335388670756379,0.02,69.42862747639317,0.8375,0.6949336088608332,0.0,0.1625,yuma_like,18
88,1.0,0.375,0.6434152106932822,0.32359410022675106,0.0,70.49992123523751,0.8375,0.69611585901141,0.0,0.1625,yuma_like,18
89,1.0,0.375,0.560894343329086,0.3412713924327947,0.0,67.63619382203001,0.85,0.6989384851889637,0.0,0.15,yuma_like,18
90,1.0,0.38,0.6002984053133205,0.3507751482978462,0.0,71.42024315800418,0.85,0.6974490200358248,0.0,0.15,yuma_like,18
91,1.0,0.375,0.633989670018312,0.32362285436814414,0.02,71.15224365464364,0.85,0.6949189966086957,0.0,0.15,yuma_like,18
92,1.0,0.39,0.5092579320375061,0.3499874982734972,0.02,64.45963407647426,0.85,0.6904140382866674,0.0,0.15,yuma_like,18
93,1.0,0.39,0.6112833705462151,0.3294620703691857,0.0,69.19135428319407,0.85,0.6874787352885938,0.0,0.15,yuma_like,18
94,1.0,0.4,0.6122124606367396,0.34632291458639985,0.0,69.19448497962843,0.85,0.6770180959891553,0.0,0.15,yuma_like,18
95,1.0,0.395,0.6411430063864508,0.3115502716043745,0.0,65.24237344497729,0.85,0.6858691951121917,0.0,0.15,yuma_like,18
96,1.0,0.37,0.6205385698652056,0.3174177970474109,0.02,66.42784978552288,0.85,0.6840505365280063,0.0,0.15,yuma_like,18
97,1.0,0.38,0.6364663915191907,0.309626521843182,0.0,68.99900172825967,0.85,0.683939161821732,0.0,0.15,yuma_like,18
98,1.0,0.385,0.6028701119831893,0.3377765482790988,0.0,66.25064210977378,0.8625,0.6774938999252066,0.0,0.1375,yuma_like,18
99,1.0,0.38,0.6047603635489895,0.326853125534262,0.0,68.45529326364009,0.85,0.6878573881392375,0.0,0.15,yuma_like,18
100,1.0,0.395,0.5505396659918284,0.3317155597851029,0.0,65.65424639155307,0.85,0.6827353999078005,0.0,0.15,yuma_like,18
101,1.0,0.39,0.5007752038720074,0.33937983191048793,0.0,63.824237788627805,0.85,0.6941983611988369,0.0,0.15,yuma_like,18
102,1.0,0.38,0.6114305519683331,0.364252243449079,0.0,70.50657826205689,0.85,0.6919974507106559,0.0,0.15,yuma_like,18
103,1.0,0.395,0.61700084581818,0.344663288592554,0.0,66.16500438586192,0.85,0.685518775659593,0.0,0.15,yuma_like,18
104,1.0,0.375,0.5551524894539825,0.3173176187698595,0.04,68.63665693418989,0.85,0.6908149382435244,0.0,0.15,yuma_like,18
105,1.0,0.37,0.5901342044374908,0.33842431384887656,0.0,71.90202436351933,0.85,0.6924006260105846,0.0,0.15,yuma_like,18
106,1.0,0.38,0.6111592930711273,0.3234391581102494,0.02,66.7653677192886,0.85,0.6923959481760361,0.0,0.15,yuma_like,18
107,1.0,0.39,0.6281775453513262,0.3324834147082026,0.0,70.84959334316056,0.85,0.6910536589541898,0.0,0.15,yuma_like,18
108,1.0,0.39,0.7260871661031123,0.30817306512425985,0.02,68.45734400522483,0.85,0.6874970997123623,0.0,0.15,yuma_like,18
109,1.0,0.39,0.547821465662084,0.33426618261128527,0.0,64.15455123859478,0.85,0.6805943242229078,0.0,0.15,yuma_like,18
110,1.0,0.395,0.5748799366531677,0.3567480471394823,0.0,67.24501070330544,0.85,0.6884052038780551,0.0,0.15,yuma_like,18
111,1.0,0.38,0.6224215998106507,0.3549976524965026,0.0,71.3114137261276,0.8625,0.6921883951677482,0.0,0.1375,yuma_like,18
112,1.0,0.375,0.6782605262523383,0.3103431727598145,0.02,70.44989819069995,0.85,0.6964504589063057,0.0,0.15,yuma_like,18
113,1.0,0.39,0.6283984875036788,0.29183530225818344,0.0,66.82108286639152,0.85,0.685696611988359,0.0,0.15,yuma_like,18
114,1.0,0.375,0.5884617793387521,0.3161702607981856,0.06,62.12879371923227,0.85,0.6952384988880025,0.0,0.15,yuma_like,18
115,1.0,0.4,0.5314155722601225,0.34140139265641245,0.02,64.33809170903436,0.85,0.6852867840588347,0.0,0.15,yuma_like,18
116,1.0,0.415,0.5435867685985566,0.36337910277085933,0.0,64.73942994204197,0.8625,0.6693390810249354,0.0,0.1375,yuma_like,18
117,1.0,0.41,0.5563321667339869,0.37290935851031554,0.02,63.67683915996088,0.8625,0.674316040928266,0.0,0.1375,yuma_like,18
118,1.0,0.39,0.5116435669717674,0.3430493021888182,0.02,65.98948484069368,0.8625,0.6795107966947995,0.0,0.1375,yuma_like,18
119,1.0,0.375,0.6427465717803129,0.3256567355248034,0.0,67.44744058164234,0.8625,0.6850400736585801,0.0,0.1375,yuma_like,18
120,1.0,0.38,0.6005275979810155,0.3138247445634566,0.02,70.37005264112473,0.8625,0.6953963701471736,0.0,0.1375,yuma_like,18
121,1.0,0.385,0.5747339457494756,0.29525908132972545,0.0,65.35019539576882,0.8625,0.6929968962329637,0.0,0.1375,yuma_like,18
122,1.0,0.375,0.6190150050137246,0.29004648445566056,0.02,68.00137199297299,0.8625,0.6934585849900559,0.0,0.1375,yuma_like,18
123,1.0,0.375,0.7618640056961931,0.30820673882045846,0.0,69.87053024769799,0.8625,0.6961601438520054,0.0,0.1375,yuma_like,18
124,1.0,0.365,0.6955064038769555,0.28972650413932627,0.0,70.62895111629493,0.8625,0.6971543036419229,0.0,0.1375,yuma_like,18
125,1.0,0.37,0.739397191297557,0.3009259204271971,0.0,70.56954606018365,0.8625,0.6891311306397774,0.0,0.1375,yuma_like,18
126,1.0,0.37,0.7456796380731899,0.29685471006143305,0.0,74.98381775444102,0.8625,0.6918721495192883,0.0,0.1375,yuma_like,18
127,1.0,0.38,0.6280757152540649,0.28531664700507003,0.0,67.91592342414738,0.8625,0.6924299526554373,0.0,0.1375,yuma_like,18
128,1.0,0.37,0.7752826165658737,0.28685213512997326,0.0,71.3194859367586,0.8625,0.6935937235461104,0.0,0.1375,yuma_like,18
129,1.0,0.385,0.6735687703788973,0.31128404611688404,0.0,69.94389244298479,0.8625,0.6896622537440722,0.0,0.1375,yuma_like,18
130,1.0,0.37,0.7116614664037302,0.2824287298314074,0.0,70.76243491861338,0.8625,0.6987106723706372,0.0,0.1375,yuma_like,18
131,1.0,0.375,0.7106332413614979,0.3351400904620232,0.0,67.81596220294975,0.8625,0.694342298950121,0.0,0.1375,yuma_like,18
132,1.0,0.39,0.6982024543796309,0.35379942128994735,0.0,67.9130510084561,0.8625,0.6793511228177609,0.0,0.1375,yuma_like,18
133,1.0,0.395,0.6416720715023237,0.32790064629572613,0.0,67.7833999285776,0.875,0.6765462675797629,0.0,0.125,yuma_like,18
134,1.0,0.38,0.7016516256553138,0.322894959347601,0.02,71.19914087283597,0.875,0.6869230130768388,0.0,0.125,yuma_like,18
135,1.0,0.365,0.7117160537395759,0.31842269432977294,0.0,70.70850659187272,0.8625,0.6977560612326542,0.0,0.1375,yuma_like,18
136,1.0,0.36,0.7103263268066682,0.3156668339973839,0.0,72.35378991187531,0.8625,0.7000484499223828,0.0,0.1375,yuma_like,18
137,1.0,0.405,0.6329040083140289,0.34805149233850835,0.0,66.42036204724143,0.8625,0.6738780182099268,0.0,0.1375,yuma_like,18
138,1.0,0.39,0.7490496104588096,0.3332926881683675,0.0,67.7407506142433,0.8625,0.6859019769173206,0.0,0.1375,yuma_like,18
139,1.0,0.385,0.7865929095165216,0.3721239234931965,0.0,70.21265593732647,0.8625,0.6891757217510239,0.0,0.1375,yuma_like,18
140,1.0,0.405,0.8098848079308978,0.3312757673212107,0.0,68.97019720050463,0.8625,0.6768244346933708,0.0,0.1375,yuma_like,18
141,1.0,0.39,0.7706643192234056,0.3215167086431426,0.0,66.12694299477546,0.875,0.6831090141193042,0.0,0.125,yuma_like,18
142,1.0,0.4,0.6720944841270152,0.3682601773999393,0.04,64.3460062057528,0.875,0.6794302646302327,0.0,0.125,yuma_like,18
143,1.0,0.405,0.7808004737364228,0.3420278633205532,0.0,69.84679117097924,0.875,0.6757175601080344,0.0,0.125,yuma_like,18
144,1.0,0.425,0.680501768733973,0.35056718003532117,0.02,64.38798538304788,0.875,0.6636802652823856,0.0,0.125,yuma_like,18
145,1.0,0.425,0.6806696930356514,0.36830368892741927,0.0,64.12948914267824,0.875,0.6680854251999254,0.0,0.125,yuma_like,18
146,1.0,0.415,0.7190260471572688,0.3566540816887078,0.02,66.96360509409723,0.875,0.6654387116858848,0.0,0.125,yuma_like,18
147,1.0,0.41,0.6246184035358907,0.3357354723284206,0.0,64.79778667848953,0.875,0.6689381272169572,0.0,0.125,yuma_like,18
148,1.0,0.395,0.65701785381388,0.3525220962779589,0.0,68.51412439333411,0.875,0.6861856134599909,0.0,0.125,yuma_like,18
149,1.0,0.4,0.6970564858368787,0.35755579113528513,0.0,69.78425162047485,0.875,0.6772910565951905,0.0,0.125,yuma_like,18
150,1.0,0.415,0.6743836436695594,0.3639821703990273,0.0,67.68726291661764,0.875,0.6697103787093133,0.0,0.125,yuma_like,18
151,1.0,0.405,0.6512945137708075,0.37403822730697667,0.0,65.14151040741784,0.8875,0.6685451403853112,1.0,0.1125,yuma_like,18
152,1.0,0.395,0.7873398963598033,0.36796012132993544,0.0,66.25950568391711,0.875,0.6792236792071286,0.0,0.125,yuma_like,18
153,1.0,0.405,0.8139748937605791,0.34666967914486513,0.0,70.32002763127525,0.8875,0.6832079980246294,0.0,0.1125,yuma_like,18
154,1.0,0.405,0.7593906915799228,0.3290020999602769,0.0,66.77035390319142,0.8875,0.6698823418435648,0.0,0.1125,yuma_like,18
155,1.0,0.385,0.6606134687888342,0.336002004390885,0.0,68.10515615091978,0.8875,0.6750581238819992,0.0,0.1125,yuma_like,18
156,1.0,0.41,0.6837187132817437,0.3622531776124691,0.0,64.54516894268737,0.9,0.6761883402853233,0.0,0.1,yuma_like,18
157,1.0,0.41,0.5259805758734036,0.38754834153375484,0.0,63.45843131099281,0.8875,0.6756100841858497,0.0,0.1125,yuma_like,18
158,1.0,0.4,0.7115056554720198,0.3463401087218574,0.0,69.04247349785209,0.8875,0.6719271602454023,0.0,0.1125,yuma_like,18
159,1.0,0.415,0.5751373367307115,0.3831088419930782,0.0,66.26360327968851,0.8875,0.6772786722381264,0.0,0.1125,yuma_like,18
160,1.0,0.41,0.6523459579003196,0.35931402952190844,0.0,66.24325355703162,0.8875,0.6718335341430939,0.0,0.1125,yuma_like,18
161,1.0,0.415,0.699991097142289,0.3291290794807299,0.0,67.28928645825982,0.8875,0.6643709323327391,0.0,0.1125,yuma_like,18
162,1.0,0.405,0.7942740644258455,0.3418495123203893,0.0,66.27617395921294,0.8875,0.6697384362551632,0.0,0.1125,yuma_like,18
163,1.0,0.385,0.7440208284725265,0.3204151123762842,0.0,69.36450647879879,0.8875,0.6786255165156377,0.0,0.1125,yuma_like,18
164,1.0,0.39,0.7291771163752189,0.32739504776252126,0.0,69.1786213122563,0.8875,0.677017470356957,0.0,0.1125,yuma_like,18
165,1.0,0.405,0.6793501937905706,0.33136977753904323,0.0,67.87704435855788,0.8875,0.6808603397758256,0.0,0.1125,yuma_like,18
166,1.0,0.42,0.725732398730803,0.3523036029121528,0.0,67.64163188136288,0.9,0.6629470848324112,0.0,0.1,yuma_like,18
167,1.0,0.425,0.7540334529518242,0.336175838824048,0.0,65.96729780376046,0.9,0.6534572888782121,0.0,0.1,yuma_like,18
168,1.0,0.405,0.6769447612355143,0.34092673006359786,0.0,62.64226546027272,0.9,0.6800553803217722,0.0,0.1,yuma_like,18
169,1.0,0.395,0.7759477913186444,0.32976306680879125,0.0,69.09468702308277,0.9,0.6736281459019425,0.0,0.1,yuma_like,18
170,1.0,0.39,0.8569480883835479,0.3111426274017716,0.0,71.23529967548575,0.9,0.6679431881349941,0.0,0.1,yuma_like,18
171,1.0,0.4,0.838897989948026,0.3370230402807774,0.0,69.73527879184661,0.9,0.678492896985772,0.0,0.1,yuma_like,18
172,1.0,0.405,0.801036381108906,0.33788985915080033,0.0,69.30361661595487,0.9,0.6704302208729833,0.0,0.1,yuma_like,18
173,1.0,0.395,0.7204843278246045,0.32840582828630227,0.0,68.11140605830869,0.9,0.673307588304508,0.0,0.1,yuma_like,18
174,1.0,0.395,0.5999255265690759,0.3274713361078734,0.02,64.02455862116722,0.9,0.677138133315487,0.0,0.1,yuma_like,18
175,1.0,0.4,0.7839265908395089,0.3295264404376236,0.0,66.45396919672135,0.9,0.6656684176291383,0.0,0.1,yuma_like,18
176,1.0,0.39,0.8076600924641436,0.32952953694484,0.0,70.15712161545636,0.9,0.6712220422076597,0.0,0.1,yuma_like,18
177,1.0,0.415,0.8107689332772086,0.3624811994411146,0.0,71.95094384849065,0.9,0.6588214452154315,0.0,0.1,yuma_like,18
178,1.0,0.405,0.6968635623726489,0.3395146397386644,0.0,66.45342866118274,0.9,0.6665486436917192,0.0,0.1,yuma_like,18
179,1.0,0.415,0.8014605634336741,0.3507633430228966,0.0,68.44150508325244,0.9,0.6607181737641957,0.0,0.1,yuma_like,18
180,1.0,0.405,0.8266238778686062,0.32437978022711256,0.0,67.36102238975077,0.9,0.6608901923951631,0.0,0.1,yuma_like,18
181,1.0,0.415,0.7594760371464276,0.38228024907863517,0.0,66.93842379970901,0.9,0.6678052284750629,0.0,0.1,yuma_like,18
182,1.0,0.43,0.6219978722219901,0.3695955910796891,0.0,63.80716963957074,0.9,0.6677328241465111,0.0,0.1,yuma_like,18
183,1.0,0.41,0.731453286548485,0.3594371067526524,0.0,66.24626612538765,0.9,0.6643313815543701,0.0,0.1,yuma_like,18
184,1.0,0.405,0.6440312405676497,0.35338062471875964,0.0,66.5072207227228,0.9,0.664707158264389,0.0,0.1,yuma_like,18
185,1.0,0.42,0.6274686971393062,0.35588239036201225,0.0,67.0462257811809,0.9,0.6677183708998949,1.0,0.1,yuma_like,18
186,1.0,0.4,0.7343364649417932,0.3390589337244874,0.02,67.71886666752452,0.9,0.674199570837,1.0,0.1,yuma_like,18
187,1.0,0.41,0.7623365124026333,0.3483971848813985,0.0,67.71246359118737,0.9,0.6664016594623957,0.0,0.1,yuma_like,18
188,1.0,0.43,0.6326688166706178,0.37088674338568245,0.0,65.68687512535018,0.9,0.6567562960880354,0.0,0.1,yuma_like,18
189,1.0,0.425,0.5956373168900687,0.39129352113338334,0.0,61.49057422244453,0.9,0.6615318576752355,0.0,0.1,yuma_like,18
190,1.0,0.42,0.6372214623041063,0.3416711393063118,0.0,68.68659630987933,0.9,0.6609148155330448,0.0,0.1,yuma_like,18
191,1.0,0.4,0.6088927566945297,0.3692177723679097,0.0,65.51166371833175,0.9,0.6760616672123048,1.0,0.1,yuma_like,18
192,1.0,0.39,0.6915327611973376,0.3249486556997982,0.04,68.20388834705594,0.9,0.6717045381690187,0.0,0.1,yuma_like,18
193,1.0,0.395,0.785886682092395,0.3523393340628585,0.0,66.72708566076236,0.9,0.6819601500812233,1.0,0.1,yuma_like,18
194,1.0,0.4,0.7387730926553375,0.32499968078981917,0.0,69.80689848257288,0.9,0.6687533394667807,0.0,0.1,yuma_like,18
195,1.0,0.385,0.7936320235329276,0.3094670344512832,0.0,72.15896128437501,0.9,0.6787693047811085,0.0,0.1,yuma_like,18
196,1.0,0.395,0.7624645409657955,0.3099598154420387,0.0,70.86215425538086,0.9,0.6744466238163812,0.0,0.1,yuma_like,18
197,1.0,0.385,0.7414212498294734,0.30617780247537707,0.02,72.34348819153392,0.9,0.6767306623485008,0.0,0.1,yuma_like,18
198,1.0,0.375,0.7903708233403253,0.2873829159318862,0.0,70.11134563825402,0.9,0.6811123315631048,0.0,0.1,yuma_like,18
199,1.0,0.39,0.7301286547123327,0.2932009086051025,0.0,69.51913824980791,0.9,0.6780415604260168,1.0,0.1,yuma_like,18
50,1.0,0.385,0.7233637449963477,0.34678849310470644,0.0,70.18985211317123,0.825,0.6909159531415734,1.0,0.175,yuma_like,19
51,1.0,0.375,0.6515673916106688,0.32867221958169723,0.02,67.11011813653273,0.825,0.690347930086878,1.0,0.175,yuma_like,19
52,1.0,0.38,0.6625520242450251,0.2992655348029269,0.0,66.86191209287546,0.825,0.6950986262726859,1.0,0.175,yuma_like,19
53,1.0,0.355,0.6962350120180524,0.3202264593016499,0.04,66.48489462805448,0.825,0.7052033419454273,1.0,0.175,yuma_like,19
54,1.0,0.36,0.6160166323021391,0.3371780972731236,0.0,71.78499604433635,0.8375,0.7058162942014177,1.0,0.1625,yuma_like,19
55,1.0,0.375,0.6946714551471297,0.333828275468884,0.0,67.07542295281456,0.8375,0.7039531155800781,1.0,0.1625,yuma_like,19
56,1.0,0.395,0.6121038889791655,0.3694345298366046,0.0,67.64955228842305,0.8375,0.6896706360258886,1.0,0.1625,yuma_like,19
57,1.0,0.395,0.5531407960358138,0.38637392657515973,0.0,65.71832614922567,0.8375,0.6800600290330093,1.0,0.1625,yuma_like,19
58,1.0,0.395,0.522528051408578,0.393772568965233,0.0,64.2884758252934,0.8375,0.6873242049891353,1.0,0.1625,yuma_like,19
59,1.0,0.395,0.7087920979299632,0.36707492384939777,0.0,71.93776306117579,0.8375,0.6805601911523588,1.0,0.1625,yuma_like,19
60,1.0,0.395,0.6499211282154839,0.3258598753417065,0.0,65.37130372170803,0.8375,0.68331453163703,1.0,0.1625,yuma_like,19
61,1.0,0.39,0.633271557356372,0.3112267179932013,0.0,67.2758921042578,0.85,0.6804414633432083,1.0,0.15,yuma_like,19
62,1.0,0.4,0.6217354024785462,0.34088178346255993,0.02,65.90809695356475,0.85,0.6865469097381908,1.0,0.15,yuma_like,19
63,1.0,0.38,0.6971056766904359,0.32867498474462276,0.0,70.47896633021281,0.85,0.6972119345925075,1.0,0.15,yuma_like,19
64,1.0,0.38,0.6412006623198641,0.3343005299097479,0.02,69.47316756992026,0.85,0.6844918516015114,1.0,0.15,yuma_like,19
65,1.0,0.43,0.6307626370377398,0.35176418892811284,0.0,63.989784052403316,0.85,0.6712401655828277,1.0,0.15,yuma_like,19
66,1.0,0.39,0.6408917673862176,0.3468826650722576,0.0,69.04748364942752,0.85,0.6911673865796678,1.0,0.15,yuma_like,19
67,1.0,0.385,0.6033272591509832,0.31467973689213596,0.02,64.35455331912074,0.85,0.6912731985732357,1.0,0.15,yuma_like,19
68,1.0,0.39,0.643846721810605,0.3296975669515663,0.0,68.17734554640937,0.85,0.6921266734600162,1.0,0.15,yuma_like,19
69,1.0,0.375,0.6355292641988929,0.29635858393616554,0.0,67.3662150420379,0.85,0.6876092724070513,1.0,0.15,yuma_like,19
70,1.0,0.38,0.5891506295489398,0.32672088396746457,0.0,66.3670520579801,0.85,0.6945332919372195,1.0,0.15,yuma_like,19
71,1.0,0.39,0.583094567766525,0.33282037322027097,0.02,67.08690888371139,0.85,0.6759105222928515,1.0,0.15,yuma_like,19
72,1.0,0.39,0.6105984106656371,0.35860686392318586,0.0,65.59079764722966,0.85,0.6870357102481532,1.0,0.15,yuma_like,19
73,1.0,0.4,0.589607561867774,0.3501802790359927,0.02,67.51409398526478,0.85,0.6886400392588857,1.0,0.15,yuma_like,19
74,1.0,0.385,0.6640290998738683,0.3328985969454824,0.0,65.41504416491297,0.85,0.6917415049201281,1.0,0.15,yuma_like,19
75,1.0,0.38,0.6667697822459208,0.296264228568085,0.0,67.38813782654138,0.85,0.6893301051202441,1.0,0.15,yuma_like,19
76,1.0,0.375,0.7462896565169108,0.3296888461602259,0.0,70.77665473133499,0.85,0.7005835907195247,1.0,0.15,yuma_like,19
77,1.0,0.38,0.6732371285647943,0.312540385306967,0.02,67.46448442158143,0.85,0.684435293116152,1.0,0.15,yuma_like,19
78,1.0,0.38,0.6689303745754752,0.36208210226724535,0.0,63.10123007532323,0.85,0.7028313501308895,1.0,0.15,yuma_like,19
79,1.0,0.375,0.7335252682446558,0.31844516796388533,0.0,71.55510397829008,0.85,0.6965399344136244,1.0,0.15,yuma_like,19
80,1.0,0.39,0.690950406543515,0.3286600067106963,0.0,67.23413879031331,0.8625,0.6900848799806595,1.0,0.1375,yuma_like,19
81,1.0,0.375,0.7644570843997605,0.3088909281836112,0.0,74.27236814759713,0.8625,0.6830307336996663,1.0,0.1375,yuma_like,19
82,1.0,0.385,0.6575812059150988,0.3298171043021097,0.0,69.18710129761212,0.8625,0.6928368301910407,1.0,0.1375,yuma_like,19
83,1.0,0.385,0.7214819096362652,0.32166414993417836,0.0,69.62540832264307,0.8625,0.6878856212307357,1.0,0.1375,yuma_like,19
84,1.0,0.405,0.5877139998600928,0.3540363711258748,0.0,63.68371376410371,0.8625,0.6859742055889546,1.0,0.1375,yuma_like,19
85,1.0,0.385,0.6594149917134045,0.3230051602112073,0.0,67.83668771420372,0.8625,0.6876593561845602,1.0,0.1375,yuma_like,19
86,1.0,0.38,0.7532548168382988,0.32106168251638795,0.0,68.73354327570394,0.8625,0.681124691181433,1.0,0.1375,yuma_like,19
87,1.0,0.4,0.6297405575803081,0.36450757864148664,0.0,65.97264873728979,0.8625,0.6777710961801917,1.0,0.1375,yuma_like,19
88,1.0,0.39,0.7027566478057674,0.3762455416022578,0.0,70.24662328062017,0.8625,0.6881230967924279,1.0,0.1375,yuma_like,19
89,1.0,0.395,0.6603784449605377,0.3745043841033886,0.02,66.85238615002832,0.8625,0.6778878281806429,1.0,0.1375,yuma_like,19
90,1.0,0.405,0.6828912063690463,0.3799437270315896,0.0,66.04555933923103,0.8625,0.6742235924137167,1.0,0.1375,yuma_like,19
91,1.0,0.41,0.6072529547799932,0.3683724817399319,0.02,66.438525003913,0.8625,0.668268145503063,1.0,0.1375,yuma_like,19
92,1.0,0.415,0.5936616037191045,0.37292101583579884,0.0,67.18370872695935,0.8625,0.6721021329996847,1.0,0.1375,yuma_like,19
93,1.0,0.415,0.5765121977328906,0.3640810167530697,0.0,64.89790061145942,0.8625,0.6650215981175546,1.0,0.1375,yuma_like,19
94,1.0,0.395,0.6231932430314074,0.36145594401865877,0.0,64.42018191950837,0.8625,0.6752245160418785,1.0,0.1375,yuma_like,19
95,1.0,0.39,0.7607432184393638,0.3472177895087939,0.0,67.66711977201271,0.8625,0.6734241159295107,1.0,0.1375,yuma_like,19
96,1.0,0.395,0.6464259787868678,0.33346535486214557,0.0,65.28204666677735,0.8625,0.6803873873132666,1.0,0.1375,yuma_like,19
97,1.0,0.41,0.6125519052930676,0.3541230668492502,0.02,68.01188685637455,0.8625,0.6770414897816263,1.0,0.1375,yuma_like,19
98,1.0,0.39,0.6884031622044315,0.3603138698335366,0.0,69.72949841228562,0.875,0.678415266369786,1.0,0.125,yuma_like,19
99,1.0,0.4,0.7371843133118535,0.34588219943354126,0.0,70.22886598881085,0.875,0.6810093611024662,1.0,0.125,yuma_like,19
100,1.0,0.395,0.8063921121352218,0.3604063883433657,0.0,71.38647578381156,0.875,0.6798422176231874,1.0,0.125,yuma_like,19
101,1.0,0.375,0.5907638915294949,0.3451328591509125,0.02,69.94652545107034,0.875,0.6879124274500842,1.0,0.125,yuma_like,19
102,1.0,0.385,0.6433626156540311,0.3208437836269153,0.0,66.69206980429793,0.875,0.6920031182524603,1.0,0.125,yuma_like,19
103,1.0,0.385,0.5856486467175925,0.33817176440223495,0.02,65.95264668185419,0.875,0.6809955642705602,1.0,0.125,yuma_like,19
104,1.0,0.38,0.7773252257475145,0.29823059438861727,0.0,71.05903929953588,0.875,0.6855355641356535,1.0,0.125,yuma_like,19
105,1.0,0.385,0.6990891324030087,0.3127923183974607,0.02,69.91750303890555,0.875,0.6748920662365381,1.0,0.125,yuma_like,19
106,1.0,0.385,0.7564744789547103,0.28390626667407115,0.0,70.98243329780554,0.875,0.6769136596976546,1.0,0.125,yuma_like,19
107,1.0,0.38,0.6263578994397139,0.29025192369699165,0.0,68.81277763744907,0.875,0.6831233062577823,1.0,0.125,yuma_like,19
108,1.0,0.38,0.6271325266309558,0.30843008093386615,0.02,68.34835908843162,0.875,0.6864280288764182,1.0,0.125,yuma_like,19
109,1.0,0.41,0.6526087435842639,0.37132196808781825,0.0,69.16549711918205,0.875,0.6756671794899837,1.0,0.125,yuma_like,19
110,1.0,0.395,0.6669460416134927,0.32491695215285227,0.0,69.84155293562897,0.875,0.6735213073199404,1.0,0.125,yuma_like,19
111,1.0,0.39,0.6783338480064343,0.29354527982357687,0.0,68.27690098208727,0.875,0.6787878980282341,1.0,0.125,yuma_like,19
112,1.0,0.39,0.6610541132219998,0.33203530200333653,0.0,67.01542204577015,0.875,0.6923691429390546,1.0,0.125,yuma_like,19
113,1.0,0.39,0.6722712391344391,0.32357210887941285,0.0,68.77982154251985,0.875,0.6756823476941133,1.0,0.125,yuma_like,19
114,1.0,0.395,0.5706543707685472,0.31338052308937064,0.0,67.93659546428937,0.875,0.6675464334149522,1.0,0.125,yuma_like,19
115,1.0,0.4,0.6601736632166457,0.3246310439375723,0.02,66.67175006162172,0.875,0.673399820753111,1.0,0.125,yuma_like,19
116,1.0,0.4,0.6512508373883692,0.3442153947481413,0.0,65.85710489577266,0.875,0.6809701760623015,1.0,0.125,yuma_like,19
117,1.0,0.425,0.6600524987545411,0.3647462404806579,0.0,68.2545769207909,0.875,0.6577044093458578,1.0,0.125,yuma_like,19
118,1.0,0.41,0.5564304242155405,0.35610396622110047,0.0,65.71868599060527,0.875,0.6713012523192469,1.0,0.125,yuma_like,19
119,1.0,0.41,0.7334738836811387,0.36389054443819496,0.0,67.48709633851388,0.875,0.6609889069936624,1.0,0.125,yuma_like,19
120,1.0,0.4,0.5919534764050608,0.3375447817996187,0.0,66.37141649627081,0.875,0.6775407339356166,1.0,0.125,yuma_like,19
121,1.0,0.375,0.7052488344466211,0.3004359487942106,0.0,68.05099539098066,0.875,0.6819745584501478,1.0,0.125,yuma_like,19
122,1.0,0.41,0.6968376314051287,0.33120656707030693,0.0,67.74368540844418,0.875,0.6666470944364645,1.0,0.125,yuma_like,19
123,1.0,0.39,0.6581741353434988,0.3490348483499342,0.0,68.55672795754367,0.875,0.6825762178591088,1.0,0.125,yuma_like,19
124,1.0,0.385,0.5781701868288779,0.3495434900835422,0.0,66.275060725046,0.875,0.6849597867294961,1.0,0.125,yuma_like,19
125,1.0,0.38,0.6247365665477531,0.32969841896019586,0.02,67.12465572641709,0.875,0.6838476440618583,1.0,0.125,yuma_like,19
126,1.0,0.375,0.7553108278736342,0.3491027057352348,0.0,69.97317095436496,0.875,0.6942712945535481,1.0,0.125,yuma_like,19
127,1.0,0.385,0.7313619493194958,0.3199004622573413,0.0,68.75744175660968,0.875,0.6846326743504701,1.0,0.125,yuma_like,19
128,1.0,0.4,0.7035897338102081,0.34164079693932653,0.0,69.328660548287,0.875,0.6795184806088721,1.0,0.125,yuma_like,19
129,1.0,0.375,0.7533190443574934,0.3002081375415687,0.0,71.30758036568902,0.875,0.6828470576840391,1.0,0.125,yuma_like,19
130,1.0,0.415,0.6850909821194386,0.3234172573587598,0.0,66.53303223605745,0.8875,0.6585643986769519,1.0,0.1125,yuma_like,19
131,1.0,0.425,0.6258255348400023,0.36009803851355315,0.0,66.97943497914116,0.8875,0.6645344799092432,1.0,0.1125,yuma_like,19
132,1.0,0.395,0.7297091034037787,0.31934356223140103,0.0,70.0975052943532,0.8875,0.6694907611806252,1.0,0.1125,yuma_like,19
133,1.0,0.4,0.6098446987904219,0.3581806843980295,0.02,68.8004464296493,0.8875,0.6754773891971708,1.0,0.1125,yuma_like,19
