theta,pi_theta,marginal_return,s_star
0.4047683018253989,0.2583310943611104,-0.008583042266944358,0.0
0.6728557059072757,0.1645005029324535,0.003614934618781044,0.03614934618781044
0.8459227922372009,0.10392702271697968,0.011489487046792639,0.11489487046792639
0.8922091109499541,0.08772681116751602,0.013595514548222914,0.13595514548222914
0.6933773592629747,0.15731792425795885,0.0045486698464653474,0.045486698464653474
0.9730872124878989,0.059419475629235385,0.017275468168199398,0.17275468168199398
0.48332149184550355,0.23083747785407377,-0.005008872121029594,0.0
0.6132461727519004,0.18536383953683486,0.0009027008602114674,0.009027008602114674
0.3632243246652879,0.2728714863671492,-0.010473293227729396,0.0
0.30245210516660026,0.29414176319168994,-0.013238429214919693,0.0
0.33421090858087155,0.28302618199669494,-0.011793403659570347,0.0
0.742885710306818,0.1399900013926137,0.006801299818960216,0.06801299818960216
0.2719970978483904,0.3048010157530634,-0.014624132047898242,0.0
0.8172176630298423,0.11397381793955519,0.010183403667857823,0.10183403667857824
0.37987901621772324,0.26704234432379687,-0.009715504762093593,0.0
0.23850903055235712,0.316521839306675,-0.016147839109867754,0.0
0.6814888784322547,0.16147889254871087,0.004007743968667585,0.04007743968667585
0.29262498254564523,0.2975812561090242,-0.013685563294173145,0.0
0.11152376536578618,0.36096668212197486,-0.021925668675856737,0.0
0.17443469695049726,0.33894785606732597,-0.019063221288752378,0.0
0.572976347461573,0.19945827838844946,-0.0009295761904984309,0.0
0.8531880564793114,0.101384180232241,0.011820056569808668,0.11820056569808668
0.5189162502936251,0.2183793123972312,-0.003389310611640061,0.0
0.20921913375349657,0.32677330318627623,-0.017480529414215917,0.0
0.21088855425642017,0.32618900601025297,-0.017404570781332892,0.0
0.10476536157718805,0.3633321234479842,-0.022233176048237952,0.0
0.8498845326739826,0.10254041356410609,0.011669746236666206,0.11669746236666206
0.5718271552496718,0.19986049566261488,-0.0009818644361399356,0.0
0.396707908342875,0.2611522320799937,-0.008949790170399183,0.0
0.47051575725101097,0.23531948496214616,-0.005591533045079006,0.0
0.43132565411727575,0.2490360210589535,-0.007374682737663962,0.0
0.4516177968233893,0.24193377111181374,-0.006451390244535792,0.0
0.3749031976278474,0.2687838808302534,-0.009941904507932944,0.0
0.5363991860138213,0.21226028489516255,-0.0025938370363711334,0.0
0.1604554097979006,0.3438406065707348,-0.019699278854195524,0.0
0.6568209930251194,0.1701126524412082,0.002885355182642931,0.028853551826429312
0.9257082164036554,0.0760021242587206,0.015119723846366319,0.15119723846366317
0.4159341945568488,0.25442303190510296,-0.008074994147663387,0.0
0.5791773846491158,0.19728791537280946,-0.0006474289984652326,0.0
0.6646946593618472,0.16735686922335347,0.0032436070009640473,0.03243607000964047
0.16609196862740297,0.34186781098040897,-0.01944281542745317,0.0
0.20342790670174044,0.32880023265439084,-0.017744030245070815,0.0
0.6509376872611885,0.172171809458584,0.0026176647703840747,0.026176647703840747
0.16964992783145072,0.3406225252589923,-0.019280928283668997,0.0
0.8457892782453931,0.1039737526141124,0.011483412160165385,0.11483412160165385
0.6122481794335071,0.18571313719827254,0.0008572921642245671,0.00857292164224567
0.22503608608295736,0.32123736987096496,-0.016760858083225447,0.0
0.3482174061010317,0.2781239078646389,-0.01115610802240306,0.0
0.23014802374704024,0.31944819168853594,-0.016528264919509674,0.0
0.23527683420983303,0.31765310802655844,-0.016294904043452598,0.0
0.5889711545412271,0.19386009591057052,-0.0002018124683741719,0.0
0.38032003808230325,0.26688798667119384,-0.009695438267255201,0.0
0.1548289513855771,0.345809867015048,-0.019955282711956245,0.0
0.6017203387567832,0.18939788143512587,0.0003782754134336354,0.003782754134336354
0.09713951203615508,0.36600117078734573,-0.022580152202354948,0.0
0.28742823356345826,0.2994001182527896,-0.013922015372862657,0.0
0.1623378676652919,0.3431817463171479,-0.019613627021229225,0.0
